Architecture,Classes,Accuracy_vector,Precision_vector,Recall_vector,F1_vector,Accuracy_avg,Precision_Avg,Recall_Avg,F1_avg
MiniGoogLeNet1,automobile-cat,"[0.97699999999999998, 0.96999999999999997, 0.96999999999999997, 0.97250000000000003, 0.92600000000000005, 0.96950000000000003, 0.97699999999999998, 0.96799999999999997, 0.96750000000000003, 0.96599999999999997]","[0.96288757396449698, 0.95030214424951276, 0.94863636363636372, 0.96198938321536898, 0.87388297872340426, 0.95107016683022572, 0.96512250996015947, 0.95703869653767826, 0.95340452261306519, 0.94465302144249508]","[0.98399999999999999, 0.98299999999999998, 0.98699999999999999, 0.96699999999999997, 0.98999999999999999, 0.97899999999999998, 0.97899999999999998, 0.95899999999999996, 0.96499999999999997, 0.97899999999999998]","[0.97715988083416072, 0.97038499506416587, 0.9705014749262536, 0.9723479135243841, 0.93045112781954886, 0.96978702327885091, 0.97704590818363279, 0.96770938446014132, 0.96741854636591473, 0.96643632773938792]",0.96635,0.946898736117,0.9772,0.96692425822
MiniGoogLeNet1,automobile-deer,"[0.98550000000000004, 0.98750000000000004, 0.98599999999999999, 0.98550000000000004, 0.98550000000000004, 0.98299999999999998, 0.98250000000000004, 0.98350000000000004, 0.98299999999999998, 0.97950000000000004]","[0.97728756218905477, 0.97882047477744805, 0.97639525691699602, 0.97682174776564046, 0.97775523429710876, 0.98003680981595098, 0.97475677031093277, 0.97435920398009945, 0.97156804733727808, 0.96582694198623398]","[0.98799999999999999, 0.99299999999999999, 0.99199999999999999, 0.98899999999999999, 0.98699999999999999, 0.97199999999999998, 0.98099999999999998, 0.98599999999999999, 0.98999999999999999, 0.98799999999999999]","[0.9855361596009975, 0.98756837394331187, 0.98608349900596415, 0.98555057299451909, 0.98552171742386419, 0.98281092012133475, 0.98247371056584876, 0.98354114713216945, 0.98311817279046665, 0.97967278135845315]",0.98415,0.975362804938,0.9866,0.984187705494
MiniGoogLeNet1,automobile-dog,"[0.98550000000000004, 0.98350000000000004, 0.98250000000000004, 0.98199999999999998, 0.98199999999999998, 0.98399999999999999, 0.98150000000000004, 0.97599999999999998, 0.97699999999999998, 0.98050000000000004]","[0.97589564787339267, 0.97343706640237859, 0.96926787463271302, 0.97662271805273826, 0.97286027944111786, 0.97532270916334662, 0.97052428146679881, 0.95926562500000001, 0.96467196819085488, 0.972757804632427]","[0.99099999999999999, 0.98799999999999999, 0.99299999999999999, 0.97499999999999998, 0.98299999999999998, 0.98599999999999999, 0.98599999999999999, 0.98799999999999999, 0.97999999999999998, 0.97699999999999998]","[0.98557931377424168, 0.98357391737182676, 0.98268184067293418, 0.98187311178247738, 0.98201798201798196, 0.98403193612774453, 0.98158287705326031, 0.97628458498023718, 0.97706879361914256, 0.98043151028600106]",0.98145,0.971062597486,0.9847,0.981512586769
MiniGoogLeNet1,automobile-frog,"[0.98999999999999999, 0.98650000000000004, 0.98950000000000005, 0.98699999999999999, 0.98350000000000004, 0.98350000000000004, 0.96950000000000003, 0.98350000000000004, 0.98099999999999998, 0.98350000000000004]","[0.98558116232464932, 0.98353654822335024, 0.98556432160804031, 0.97972410358565742, 0.97252221125370186, 0.97343706640237859, 0.96176364572605566, 0.97812234580384216, 0.9668806262230919, 0.97389721946375363]","[0.98899999999999999, 0.97899999999999998, 0.98699999999999999, 0.98899999999999999, 0.98999999999999999, 0.98799999999999999, 0.95499999999999996, 0.97799999999999998, 0.99199999999999999, 0.98699999999999999]","[0.98998998998998999, 0.98639798488664987, 0.98947368421052639, 0.98702594810379241, 0.98360655737704916, 0.98357391737182676, 0.96905124302384571, 0.98340874811463042, 0.98120672601384762, 0.98355754857997013]",0.98375,0.976102925061,0.9834,0.983729234767
MiniGoogLeNet1,automobile-horse,"[0.96099999999999997, 0.98899999999999999, 0.99050000000000005, 0.98499999999999999, 0.98599999999999999, 0.98250000000000004, 0.98350000000000004, 0.98250000000000004, 0.97250000000000003, 0.97899999999999998]","[0.92837802607076347, 0.97985531496062994, 0.98322255192878338, 0.97632206759443341, 0.97732142857142856, 0.96837804878048783, 0.97252221125370186, 0.97617053481331995, 0.95030201342281873, 0.9640019569471624]","[0.998, 0.997, 0.996, 0.98799999999999999, 0.98999999999999999, 0.995, 0.98999999999999999, 0.97799999999999998, 0.99399999999999999, 0.98999999999999999]","[0.96239151398264222, 0.98908730158730163, 0.99055196419691693, 0.98504486540378866, 0.9860557768924304, 0.98271604938271595, 0.98360655737704916, 0.98242089402310406, 0.9730788056779246, 0.97922848664688422]",0.98115,0.967647415434,0.9916,0.981418221517
MiniGoogLeNet1,automobile-ship,"[0.97699999999999998, 0.97150000000000003, 0.96650000000000003, 0.96250000000000002, 0.96850000000000003, 0.96950000000000003, 0.96350000000000002, 0.96199999999999997, 0.96599999999999997, 0.96399999999999997]","[0.96602900000000003, 0.96053488372093021, 0.95065484515484511, 0.94324826560951447, 0.95049852216748765, 0.95584353059177529, 0.95254367934224049, 0.94879999999999998, 0.950156, 0.95035294117647062]","[0.97699999999999998, 0.96599999999999997, 0.96699999999999997, 0.96699999999999997, 0.97599999999999998, 0.96799999999999997, 0.94999999999999996, 0.95199999999999996, 0.96599999999999997, 0.95699999999999996]","[0.97699999999999998, 0.97134238310708898, 0.96651674162918533, 0.96266799402687908, 0.96873449131513645, 0.96945418127190786, 0.96300050684237204, 0.96161616161616159, 0.96599999999999997, 0.96374622356495465]",0.9671,0.952866166776,0.9646,0.967007868337
MiniGoogLeNet1,automobile-truck,"[0.9415, 0.82050000000000001, 0.92449999999999999, 0.93049999999999999, 0.92500000000000004, 0.83899999999999997, 0.8175, 0.91949999999999998, 0.92200000000000004, 0.90449999999999997]","[0.91704632426988919, 0.73650853749072009, 0.89669242579324471, 0.8978413793103448, 0.88993123772102156, 0.82396370967741928, 0.73494520030234312, 0.88877365208545267, 0.88767063492063492, 0.86937997957099089]","[0.93799999999999994, 0.99399999999999999, 0.91300000000000003, 0.93799999999999994, 0.93400000000000005, 0.71099999999999997, 0.97899999999999998, 0.91100000000000003, 0.92600000000000005, 0.89400000000000002]","[0.94129453085800296, 0.84703877290157636, 0.92362164896307541, 0.93101736972704718, 0.92566897918731417, 0.81536697247706413, 0.84287559190701689, 0.91880988401412, 0.92231075697211151, 0.9034866093986863]",0.89445,0.854275308114,0.9138,0.897149111641
MiniGoogLeNet1,bird-cat,"[0.88949999999999996, 0.876, 0.88500000000000001, 0.85350000000000004, 0.871, 0.87549999999999994, 0.86899999999999999, 0.84850000000000003, 0.84199999999999997, 0.86750000000000005]","[0.84510703666997022, 0.82797623762376238, 0.83954861111111112, 0.78665523306948115, 0.82369377510040154, 0.83416770508826588, 0.82487216494845361, 0.77622502099076407, 0.80154017857142856, 0.81032567947516398]","[0.89400000000000002, 0.88100000000000001, 0.88900000000000001, 0.92200000000000004, 0.86899999999999999, 0.85699999999999998, 0.85399999999999998, 0.94399999999999995, 0.79000000000000004, 0.90100000000000002]","[0.88999502239920358, 0.87661691542288556, 0.88545816733067728, 0.8628919045390735, 0.87074148296593179, 0.87315333672949569, 0.86700507614213185, 0.86170698311273386, 0.83333333333333326, 0.87179487179487181]",0.86775,0.817011164265,0.8801,0.869269709377
MiniGoogLeNet1,bird-deer,"[0.90700000000000003, 0.89400000000000002, 0.89300000000000002, 0.89200000000000002, 0.88800000000000001, 0.88349999999999995, 0.83499999999999996, 0.84399999999999997, 0.88049999999999995, 0.83850000000000002]","[0.86686193293885605, 0.85938075313807527, 0.84821807465618848, 0.84518834951456312, 0.85870897155361048, 0.84672602739726033, 0.80639232673267336, 0.82179240506329121, 0.84185235602094233, 0.76386787778695286]","[0.91400000000000003, 0.872, 0.90200000000000002, 0.90700000000000003, 0.84499999999999997, 0.85799999999999998, 0.73899999999999999, 0.73899999999999999, 0.85799999999999998, 0.94399999999999995]","[0.90764647467725923, 0.89161554192229042, 0.89395441030723488, 0.89359605911330053, 0.88296760710553812, 0.88045151359671625, 0.81747787610619482, 0.82569832402234644, 0.8777493606138107, 0.85391225689733152]",0.87555,0.83589890748,0.8578,0.872506942436
MiniGoogLeNet1,bird-dog,"[0.90600000000000003, 0.88, 0.85350000000000004, 0.83599999999999997, 0.87949999999999995, 0.89549999999999996, 0.90349999999999997, 0.85299999999999998, 0.90049999999999997, 0.88149999999999995]","[0.86365886939571157, 0.86231503579952262, 0.83799161290322588, 0.75647648902821318, 0.85978571428571438, 0.84976190476190472, 0.86570996978851955, 0.83625512820512826, 0.85643330087633895, 0.82415261228230985]","[0.91900000000000004, 0.79900000000000004, 0.74099999999999999, 0.97399999999999998, 0.80300000000000005, 0.91000000000000003, 0.90000000000000002, 0.74299999999999999, 0.91400000000000003, 0.92700000000000005]","[0.90720631786771966, 0.86942328618063114, 0.83492957746478869, 0.85588752196836559, 0.86951813752030327, 0.89699359290290781, 0.90316106372303062, 0.83483146067415726, 0.90182535767143568, 0.88665710186513635]",0.8789,0.841254063733,0.863,0.876043341784
